,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,immediate_redirect_url,insider_interview,url,adv_response_url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
38,73392072,False,Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Ленинградский проспект', 'building': '31Ас1', 'description': None, 'lat': 55.78359, 'lng': 37.56017, 'raw': 'Москва, Ленинградский проспект, 31Ас1', 'metro': {'station_name': 'Динамо', 'line_name': 'Замоскворецкая', 'station_id': '2.34', 'line_id': '2', 'lat': 55.789704, 'lng': 37.558212}, 'metro_stations': [{'station_name': 'Динамо', 'line_name': 'Замоскворецкая', 'station_id': '2.34', 'line_id': '2', 'lat': 55.789704, 'lng': 37.558212}, {'station_name': 'Петровский парк', 'line_name': 'Большая кольцевая линия', 'station_id': '97.599', 'line_id': '97', 'lat': 55.79233, 'lng': 37.55952}], 'id': '12325305'}",,,2022-12-06T13:38:25+0300,2022-12-06T13:38:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=73392072,,,https://api.hh.ru/vacancies/73392072?host=hh.ru,https://api.hh.ru/vacancies/73392072/adv_response?host=hh.ru,https://hh.ru/vacancy/73392072,[],"{'id': '5550364', 'name': 'Marfatech', 'url': 'https://api.hh.ru/employers/5550364', 'alternate_url': 'https://hh.ru/employer/5550364', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/947617.png', '240': 'https://hhcdn.ru/employer-logo/4231005.png', '90': 'https://hhcdn.ru/employer-logo/4231004.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5550364', 'trusted': True}","{'requirement': 'Базовые знания алгоритмов и структур данных и математики для машинного обучения. Знания и промышленный опыт в машинном обучении (в том...', 'responsibility': 'Искать возможности применения <highlighttext>data</highlighttext> science для бизнеса. Переводить нужды бизнеса в <highlighttext>data</highlighttext> science задачи. Взаимодействовать с командами дата инженерии, <highlighttext>аналитики</highlighttext>...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
39,73532195,False,Data scientist (computer vision),"{'id': '99759-99759-it', 'name': 'Гознак. Информационные технологии'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 225000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-12-08T17:13:10+0300,2022-12-08T17:13:10+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=73532195,,,https://api.hh.ru/vacancies/73532195?host=hh.ru,https://api.hh.ru/vacancies/73532195/adv_response?host=hh.ru,https://hh.ru/vacancy/73532195,[],"{'id': '99759', 'name': 'Гознак', 'url': 'https://api.hh.ru/employers/99759', 'alternate_url': 'https://hh.ru/employer/99759', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1819218.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/344238.jpg', '240': 'https://hhcdn.ru/employer-logo/1819219.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=99759', 'trusted': True}","{'requirement': 'понимание принципов и алгоритмов классического МL, статистики, прогнозной модели. - уверенно владение: Python, SQL, UNIX Shell. - опыт ведения DS проектов и...', 'responsibility': 'прорабатывать с бизнесом гипотезы, продумывать дизайн, проводить тестирование. - создавать прогнозные модели (многоклассовая классификация, NLP, поиск аномалий и др.). - '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
40,73816809,False,"Data scientist в ""Кошелек клиента""","{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-12-14T14:44:23+0300,2022-12-14T14:44:23+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=73816809,,,https://api.hh.ru/vacancies/73816809?host=hh.ru,https://api.hh.ru/vacancies/73816809/adv_response?host=hh.ru,https://hh.ru/vacancy/73816809,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5756157.png', '90': 'https://hhcdn.ru/employer-logo/5756156.png', 'original': 'https://hhcdn.ru/employer-logo-original/1033849.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Высшее техническое или математическое образование. Опыт работы в сфере DS не менее года / опыт построения моделей вне учебных проектов. ', 'responsibility': 'Рефакторинг существующего кода и улучшение действующих моделей. Генерация новых признаков. Подготовка ad-hoc <highlighttext>аналитики</highlighttext> в рамках инфраструктурных задач и запросов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
41,71484837,False,Data scientist,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-12-09T16:10:34+0300,2022-12-09T16:10:34+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71484837,,,https://api.hh.ru/vacancies/71484837?host=hh.ru,https://api.hh.ru/vacancies/71484837/adv_response?host=hh.ru,https://hh.ru/vacancy/71484837,[],"{'id': '22259', 'name': '585, Холдинг', 'url': 'https://api.hh.ru/employers/22259', 'alternate_url': 'https://hh.ru/employer/22259', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/526312.png', '240': 'https://hhcdn.ru/employer-logo/2546726.png', '90': 'https://hhcdn.ru/employer-logo/2546725.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=22259', 'trusted': True}","{'requirement': 'Опыт коммерческой разработки на Python от 2 лет. Опыт работа с библиотеками по анализу данных. Знание алгоритмов и структур данных. ', 'responsibility': 'Разработка новых модулей системы для бэктестинга стратегий с произвольной торговой логикой, формулируемой <highlighttext>аналитиками</highlighttext>, оптимизация расчётов и работы системы. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True
42,70852713,False,Аналитик данных (data analyst / data scientist),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 172000, 'to': 230000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '1-й Красногвардейский проезд', 'building': '15', 'description': None, 'lat': 55.75052, 'lng': 37.539401, 'raw': 'Москва, 1-й Красногвардейский проезд, 15', 'metro': None, 'metro_stations': [], 'id': '2747272'}",,,2022-12-02T09:21:09+0300,2022-12-02T09:21:09+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70852713,,,https://api.hh.ru/vacancies/70852713?host=hh.ru,https://api.hh.ru/vacancies/70852713/adv_response?host=hh.ru,https://hh.ru/vacancy/70852713,[],"{'id': '1189320', 'name': 'Бристоль, сеть магазинов', 'url': 'https://api.hh.ru/employers/1189320', 'alternate_url': 'https://hh.ru/employer/1189320', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1023326.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/60208.jpg', '240': 'https://hhcdn.ru/employer-logo/1023327.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1189320', 'trusted': True}","{'requirement': 'Высшее образование (техническое; экономическое; математическое). Знание экономико-математических методов прогнозирования и анализа данных. Опыт работы с Python, SQL. ', 'responsibility': 'Прогнозирование спроса, построение предиктивных, оптимизационных моделей, алгоритмы на Python, статистический анализ. Ведение и оптимизация отчетности, расчет мотиваций. Выполнение AdHoc запросов...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
43,73401856,False,Data Scientist (Computer Vision),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-12-06T16:23:28+0300,2022-12-06T16:23:28+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=73401856,,,https://api.hh.ru/vacancies/73401856?host=hh.ru,https://api.hh.ru/vacancies/73401856/adv_response?host=hh.ru,https://hh.ru/vacancy/73401856,[],"{'id': '567799', 'name': 'red_mad_robot', 'url': 'https://api.hh.ru/employers/567799', 'alternate_url': 'https://hh.ru/employer/567799', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3764255.png', '240': 'https://hhcdn.ru/employer-logo/3764256.png', 'original': 'https://hhcdn.ru/employer-logo-original/830843.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=567799', 'trusted': True}","{'requirement': 'Опыт работы CV DS от 2х лет. Работа с PyTorch. Глубокое знание работы и умение настройки CV DS фреймворков...', 'responsibility': 'Проводить анализ данных с помощью методов предиктивной <highlighttext>аналитики</highlighttext>. Работать в связке с <highlighttext>Data</highlighttext> <highlighttext>аналитиком</highlighttext> для проверки гипотез. Вместе с командой...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
44,71484836,False,Data scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-12-09T16:10:33+0300,2022-12-09T16:10:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71484836,,,https://api.hh.ru/vacancies/71484836?host=hh.ru,https://api.hh.ru/vacancies/71484836/adv_response?host=hh.ru,https://hh.ru/vacancy/71484836,[],"{'id': '22259', 'name': '585, Холдинг', 'url': 'https://api.hh.ru/employers/22259', 'alternate_url': 'https://hh.ru/employer/22259', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/526312.png', '240': 'https://hhcdn.ru/employer-logo/2546726.png', '90': 'https://hhcdn.ru/employer-logo/2546725.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=22259', 'trusted': True}","{'requirement': 'Опыт коммерческой разработки на Python от 2 лет. Опыт работа с библиотеками по анализу данных. Знание алгоритмов и структур данных. ', 'responsibility': 'Разработка новых модулей системы для бэктестинга стратегий с произвольной торговой логикой, формулируемой <highlighttext>аналитиками</highlighttext>, оптимизация расчётов и работы системы. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True
45,73014433,False,Data Scientist,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Буженинова', 'building': '30с2', 'description': None, 'lat': 55.792134, 'lng': 37.709623, 'raw': 'Москва, улица Буженинова, 30с2', 'metro': {'station_name': 'Преображенская площадь', 'line_name': 'Сокольническая', 'station_id': '1.117', 'line_id': '1', 'lat': 55.796322, 'lng': 37.713582}, 'metro_stations': [{'station_name': 'Преображенская площадь', 'line_name': 'Сокольническая', 'station_id': '1.117', 'line_id': '1', 'lat': 55.796322, 'lng': 37.713582}], 'id': '768096'}",,,2022-12-09T15:53:38+0300,2022-12-09T15:53:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=73014433,,,https://api.hh.ru/vacancies/73014433?host=hh.ru,https://api.hh.ru/vacancies/73014433/adv_response?host=hh.ru,https://hh.ru/vacancy/73014433,[],"{'id': '6488', 'name': 'Зетта Страхование', 'url': 'https://api.hh.ru/employers/6488', 'alternate_url': 'https://hh.ru/employer/6488', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1586918.png', 'original': 'https://hhcdn.ru/employer-logo-original/286131.png', '240': 'https://hhcdn.ru/employer-logo/1586919.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=6488', 'trusted': True}","{'requirement': 'Опыт обработки данных с использованием SQL/Python/SAS. Ответственность, внимательность, аккуратность, энтузиазм к работе. Навыки работы с EMBLEM, RADAR и...', 'responsibility': 'Выгрузка актуарных отчетов для всех линий бизнеса. Построение дополнительных отчетов и <highlighttext>аналитик</highlighttext> для андеррайтинга в SAS и Excel. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
46,71354549,False,Chief Data Scientist / DS Team Lead,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Валовая улица', 'building': '26', 'description': None, 'lat': 55.730639, 'lng': 37.62819, 'raw': 'Москва, Валовая улица, 26', 'metro': {'station_name': 'Добрынинская', 'line_name': 'Кольцевая', 'station_id': '5.36', 'line_id': '5', 'lat': 55.728994, 'lng': 37.622533}, 'metro_stations': [{'station_name': 'Добрынинская', 'line_name': 'Кольцевая', 'station_id': '5.36', 'line_id': '5', 'lat': 55.728994, 'lng': 37.622533}, {'station_name': 'Павелецкая', 'line_name': 'Кольцевая', 'station_id': '5.102', 'line_id': '5', 'lat': 55.731414, 'lng': 37.636294}, {'station_name': 'Серпуховская', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.37', 'line_id': '9', 'lat': 55.726548, 'lng': 37.624792}], 'id': '11576157'}",,,2022-12-14T19:24:48+0300,2022-12-14T19:24:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=71354549,,,https://api.hh.ru/vacancies/71354549?host=hh.ru,https://api.hh.ru/vacancies/71354549/adv_response?host=hh.ru,https://hh.ru/vacancy/71354549,[],"{'id': '2624085', 'name': 'Вкусно — и точка', 'url': 'https://api.hh.ru/employers/2624085', 'alternate_url': 'https://hh.ru/employer/2624085', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2624085', 'trusted': True}","{'requirement': 'Proven ability to merge and transform disparate internal & external <highlighttext>data</highlighttext> sets together to create new features. Experience with Big <highlighttext>Data</highlighttext>...', 'responsibility': 'Collaborate, coach, and learn with a growing team of experienced <highlighttext>Data</highlighttext> <highlighttext>Scientists</highlighttext> and <highlighttext>Data</highlighttext> Trainees. Collaborate with business partners to...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
47,73382266,False,"Data Scientist (NLP, NER)",,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Щукинская улица', 'building': '5с6', 'description': None, 'lat': 55.807709, 'lng': 37.478037, 'raw': 'Москва, Щукинская улица, 5с6', 'metro': {'station_name': 'Покровское', 'line_name': 'МЦД - 2', 'station_id': '132.736', 'line_id': '132', 'lat': 55.814247, 'lng': 37.47678}, 'metro_stations': [{'station_name': 'Покровское', 'line_name': 'МЦД - 2', 'station_id': '132.736', 'line_id': '132', 'lat': 55.814247, 'lng': 37.47678}, {'station_name': 'Покровское-Стрешнево', 'line_name': 'МЦД - 2', 'station_id': '132.719', 'line_id': '132', 'lat': 55.814247, 'lng': 37.47678}, {'station_name': 'Стрешнево', 'line_name': 'МЦК', 'station_id': '95.542', 'line_id': '95', 'lat': 55.813611, 'lng': 37.486944}, {'station_name': 'Щукинская', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.160', 'line_id': '7', 'lat': 55.8094, 'lng': 37.463241}], 'id': '3341078'}",,,2022-12-06T11:18:59+0300,2022-12-06T11:18:59+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=73382266,,,https://api.hh.ru/vacancies/73382266?host=hh.ru,https://api.hh.ru/vacancies/73382266/adv_response?host=hh.ru,https://hh.ru/vacancy/73382266,[],"{'id': '2853703', 'name': 'ФГБУ ЦСП ФМБА России', 'url': 'https://api.hh.ru/employers/2853703', 'alternate_url': 'https://hh.ru/employer/2853703', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3394749.png', '240': 'https://hhcdn.ru/employer-logo/3394750.png', 'original': 'https://hhcdn.ru/employer-logo-original/738443.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2853703', 'trusted': True}","{'requirement': 'Знание математики, теории вероятности, статистики. Опыт работы в роли <highlighttext>Data</highlighttext> <highlighttext>Scientist</highlighttext> в реальных ML-проектах, связанных с обработкой и анализом...', 'responsibility': '...<highlighttext>аналитиками</highlighttext> – описание моделей и потоков данных в системах, предназначенных для анализа данных и принятия решения (информационно-аналитическая система, Big <highlighttext>Data</highlighttext>...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
48,73209857,False,Junior Data Scientist / Аудитор,"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-12-01T23:04:16+0300,2022-12-01T23:04:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=73209857,,,https://api.hh.ru/vacancies/73209857?host=hh.ru,https://api.hh.ru/vacancies/73209857/adv_response?host=hh.ru,https://hh.ru/vacancy/73209857,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5756157.png', '90': 'https://hhcdn.ru/employer-logo/5756156.png', 'original': 'https://hhcdn.ru/employer-logo-original/1033849.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': '...<highlighttext>Data</highlighttext> Science. Понимание базовых ML-алгоритмов. Приветствуется опыт работы с Hadoop, знание Spark и Java. Приветствуется знание инструментов BI <highlighttext>аналитики</highlighttext>. ', 'responsibility': 'участие в проектах в качестве DA/DE/DS. - сопровождение действующих инструментов. -<highlighttext>аналитика</highlighttext> данных. -выступление с докладами на встречах DS-сообщества...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
49,73052685,False,Аналитик данных / Data Scientist (Middle),,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}","{'from': 140000, 'to': 200000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-11-29T05:08:51+0300,2022-11-29T05:08:51+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=73052685,,,https://api.hh.ru/vacancies/73052685?host=hh.ru,https://api.hh.ru/vacancies/73052685/adv_response?host=hh.ru,https://hh.ru/vacancy/73052685,[],"{'id': '1781300', 'name': 'Дром', 'url': 'https://api.hh.ru/employers/1781300', 'alternate_url': 'https://hh.ru/employer/1781300', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3260720.png', '240': 'https://hhcdn.ru/employer-logo/3260721.png', 'original': 'https://hhcdn.ru/employer-logo-original/704901.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1781300', 'trusted': True}","{'requirement': 'базовые знания любого языка программирования. - знание Excel. Будет плюсом: - опыт работы <highlighttext>аналитиком</highlighttext> интернет-проектов и веб-приложений. - знания Python или...', 'responsibility': 'постановка задач для организации сбора данных. - сбор и обработка информации. - подтверждение статистической значимости результатов исследований. - документирование исследований.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
50,72460074,False,Data analyst/ Data Scientist (удаленно),"{'id': 'rosbank-599-opyt', 'name': '«РОСБАНК»'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-28T13:32:13+0300,2022-11-28T13:32:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=72460074,,,https://api.hh.ru/vacancies/72460074?host=hh.ru,https://api.hh.ru/vacancies/72460074/adv_response?host=hh.ru,https://hh.ru/vacancy/72460074,[],"{'id': '599', 'name': 'РОСБАНК', 'url': 'https://api.hh.ru/employers/599', 'alternate_url': 'https://hh.ru/employer/599', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/1016125.png', '90': 'https://hhcdn.ru/employer-logo/5685268.png', '240': 'https://hhcdn.ru/employer-logo/5685269.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=599', 'trusted': True}","{'requirement': 'Опыт работы с большими массивами данных. Знание SQL (в том числе оконные функции, cte, индексы, view, оптимизация запросов). ', 'responsibility': '<highlighttext>Data</highlighttext> Engineering: формирование <highlighttext>data</highlighttext> pipelines, архитектуры базы данных, ETL. System analysis: написание документации, формализация требований к проектам; изучение документации сторонних...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
51,68958646,False,Data engineer\analyst (развитие источников данных Big Data),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'деревня Румянцево', 'street': None, 'building': 'офисный парк Комсити', 'description': None, 'lat': 55.634552, 'lng': 37.430983, 'raw': 'деревня Румянцево, офисный парк Комсити', 'metro': {'station_name': 'Румянцево', 'line_name': 'Сокольническая', 'station_id': '1.513', 'line_id': '1', 'lat': 55.633, 'lng': 37.4419}, 'metro_stations': [{'station_name': 'Румянцево', 'line_name': 'Сокольническая', 'station_id': '1.513', 'line_id': '1', 'lat': 55.633, 'lng': 37.4419}], 'id': '6240503'}",,,2022-12-05T09:16:48+0300,2022-12-05T09:16:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=68958646,,"{'id': '30923', 'url': 'https://hh.ru/interview/30923?employerId=4219'}",https://api.hh.ru/vacancies/68958646?host=hh.ru,https://api.hh.ru/vacancies/68958646/adv_response?host=hh.ru,https://hh.ru/vacancy/68958646,[],"{'id': '4219', 'name': 'Tele2', 'url': 'https://api.hh.ru/employers/4219', 'alternate_url': 'https://hh.ru/employer/4219', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/615008.jpeg', '240': 'https://hhcdn.ru/employer-logo/615009.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/231601.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4219', 'trusted': True}","{'requirement': 'Отличное владение PySpark, Python, SQL (продвинутый уровень). Уверенные знания в оптимизации Spark приложений. Опыт работы c Airflow. Знание принципов feature...', 'responsibility': 'Основной миссией нашей команды является создание прототипов таблиц фичей и данных для команд <highlighttext>Data</highlighttext> <highlighttext>Scientists</highlighttext> и <highlighttext>Data</highlighttext> <highlighttext>Analysts</highlighttext>. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
52,73052704,False,Аналитик данных / Data Scientist (Middle),,False,False,"{'id': '90', 'name': 'Томск', 'url': 'https://api.hh.ru/areas/90'}","{'from': 140000, 'to': 200000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-11-29T05:13:00+0300,2022-11-29T05:13:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=73052704,,,https://api.hh.ru/vacancies/73052704?host=hh.ru,https://api.hh.ru/vacancies/73052704/adv_response?host=hh.ru,https://hh.ru/vacancy/73052704,[],"{'id': '1781300', 'name': 'Дром', 'url': 'https://api.hh.ru/employers/1781300', 'alternate_url': 'https://hh.ru/employer/1781300', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3260720.png', '240': 'https://hhcdn.ru/employer-logo/3260721.png', 'original': 'https://hhcdn.ru/employer-logo-original/704901.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1781300', 'trusted': True}","{'requirement': 'базовые знания любого языка программирования. - знание Excel. Будет плюсом: - опыт работы <highlighttext>аналитиком</highlighttext> интернет-проектов и веб-приложений. - знания Python или...', 'responsibility': 'постановка задач для организации сбора данных. - сбор и обработка информации. - подтверждение статистической значимости результатов исследований. - документирование исследований.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
53,72949784,False,Data Scientist/Analyst (стажер),"{'id': '3529-3529-prof', 'name': 'Сбер для экспертов'}",False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-11-28T17:02:28+0300,2022-11-28T17:02:28+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=72949784,,,https://api.hh.ru/vacancies/72949784?host=hh.ru,https://api.hh.ru/vacancies/72949784/adv_response?host=hh.ru,https://hh.ru/vacancy/72949784,[],"{'id': '3529', 'name': 'СБЕР', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/5756157.png', '90': 'https://hhcdn.ru/employer-logo/5756156.png', 'original': 'https://hhcdn.ru/employer-logo-original/1033849.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Обучение в бакалавриате/специалитете, магистратуре, аспирантуре. Отличные знания классического ML. Знание python и знакомство с его ML библиотеками. ', 'responsibility': 'Наша команда запускает проактивные коммуникации для корпоративных клиентов во всех доступных каналах (письма в СББОЛ, мейлы, СМС) для предоставления персонализированных...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
54,73011126,False,Аналитик / Data Science (Москва),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': 200000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Земляной Вал', 'building': '8', 'description': None, 'lat': 55.762206, 'lng': 37.656658, 'raw': 'Москва, улица Земляной Вал, 8', 'metro': {'station_name': 'Курская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.70', 'line_id': '3', 'lat': 55.758564, 'lng': 37.659039}, 'metro_stations': [{'station_name': 'Курская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.70', 'line_id': '3', 'lat': 55.758564, 'lng': 37.659039}, {'station_name': 'Курская', 'line_name': 'Кольцевая', 'station_id': '5.71', 'line_id': '5', 'lat': 55.758631, 'lng': 37.661059}], 'id': '3057023'}",,,2022-11-28T10:05:54+0300,2022-11-28T10:05:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=73011126,,,https://api.hh.ru/vacancies/73011126?host=hh.ru,https://api.hh.ru/vacancies/73011126/adv_response?host=hh.ru,https://hh.ru/vacancy/73011126,[],"{'id': '1457854', 'name': 'Займиго МФК', 'url': 'https://api.hh.ru/employers/1457854', 'alternate_url': 'https://hh.ru/employer/1457854', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2114726.png', 'original': 'https://hhcdn.ru/employer-logo-original/418163.png', '240': 'https://hhcdn.ru/employer-logo/2114727.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1457854', 'trusted': True}","{'requirement': 'Серьезную математическую подготовку. Опыт применения методов статистического анализа и моделирования. Опыт работы с алгоритмами машинного обучения. Уверенное знание языка Python...', 'responsibility': '...работы моделей и их валидация. Анализ рисковой отчетности работы компании и подготовка рекомендаций. Участие в проектах внутри команды риск-<highlighttext>аналитиков</highlighttext>.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
